,Timestamp,vader_bild,Polarity_h_bild,Subjectivity_h_bild,Polarity_l_bild,Subjectivity_l_bild,vader_spiegel,Polarity_h_spiegel,Subjectivity_h_spiegel,Polarity_l_spiegel,Subjectivity_l_spiegel,vader_zeit,Polarity_h_zeit,Subjectivity_h_zeit,Polarity_l_zeit,Subjectivity_l_zeit,vader_faz,Polarity_h_faz,Subjectivity_h_faz,Polarity_l_faz,Subjectivity_l_faz,vader_bbc,Polarity_h_bbc,Subjectivity_h_bbc,Polarity_l_bbc,Subjectivity_l_bbc,vader_cnn,Polarity_h_cnn,Subjectivity_h_cnn,Polarity_l_cnn,Subjectivity_l_cnn,vader_cnbc,Polarity_h_cnbc,Subjectivity_h_cnbc,Polarity_l_cnbc,Subjectivity_l_cnbc,vader_nyt_w,Polarity_h_nyt_w,Subjectivity_h_nyt_w,Polarity_l_nyt_w,Subjectivity_l_nyt_w,vader_nyt_p,Polarity_h_nyt_p,Subjectivity_h_nyt_p,Polarity_l_nyt_p,Subjectivity_l_nyt_p,vader_nyt_b,Polarity_h_nyt_b,Subjectivity_h_nyt_b,Polarity_l_nyt_b,Subjectivity_l_nyt_b,vader_nyt_t,Polarity_h_nyt_t,Subjectivity_h_nyt_t,Polarity_l_nyt_t,Subjectivity_l_nyt_t
0,12/06/2020,-0.21399166666666666,-0.44444406018554244,0.5694442430556327,-0.24999975000025002,0.09722218287038696,-0.09605185185185186,-0.3209873251032126,0.2990739604398769,-0.2962960000002963,0.11666660994860176,-0.1419,-0.33333301388919956,0.4833330180558055,-0.2999997000003,0.1999998333334889,0.031310000000000004,7.499988749493092e-08,0.4366663841946761,0.04999995000005,0.10999992925005822,-0.030596610169491525,-0.02542369279665308,0.35141229849448563,-0.11864396610178815,0.08169891612148662,-0.017589189189189194,0.16666648385904623,0.21373869243932572,-0.32432405855879815,0.1099849564887893,0.15564117647058823,0.279411633578514,0.2440327272041453,0.058823470588294124,0.04933472692072762,-0.013120512820512817,-0.047863132165381565,0.26993739963669544,-5.693451408334136e-18,0.06018609526015579,-0.05556111111111111,-0.06666662740744796,0.3289561438519297,-0.055555500000055574,0.0643097439740924,0.007708823529411761,0.08823524019611848,0.2944846392649,-0.20588214705902944,0.05009441870623455,-0.048708695652173915,0.04347828985501207,0.22675977989914703,-0.21739110869583697,0.06677016870933802
0,12/07/2020,-0.21399166666666666,-0.44444406018554244,0.5694442430556327,-0.24999975000025002,0.09722218287038696,-0.09605185185185186,-0.3209873251032126,0.2990739604398769,-0.2962960000002963,0.11666660994860176,-0.125855,-0.28333306388914953,0.46249969479191144,-0.2999997000003,0.1999998333334889,0.031310000000000004,7.499988749493092e-08,0.4366663841946761,0.04999995000005,0.10999992925005822,0.028118518518518515,0.05555554938269959,0.32611689792745163,-0.129629509259375,0.08283360568933033,-0.06344848484848485,0.16262610695301502,0.25514664622779026,-0.24242408585870623,0.14333810231220465,0.16146470588235293,0.40196058905241333,0.27822442177404577,1.4705860287681439e-08,0.04556488273546717,-0.02300681818181817,-0.1666665107324789,0.22697505665982118,-0.11363626136373296,0.06810063379744975,0.030933333333333337,0.011111136666625436,0.2979155955609332,-0.05555550000005556,0.09332208587395571,-0.019582352941176474,0.033333331241816214,0.21873771389240404,-0.2352938823531765,0.05576668635179309,-0.025439130434782617,0.08695652898545772,0.2148032596002339,-0.17391286956539134,0.0559006048506422
0,12/08/2020,-0.21399166666666666,-0.44444406018554244,0.5694442430556327,-0.24999975000025002,0.09722218287038696,-0.1070148148148148,-0.3209873251032127,0.2867282896579794,-0.33333300000033333,0.12283944842596818,-0.125855,-0.28333306388914953,0.46249969479191144,-0.2999997000003,0.1999998333334889,0.031310000000000004,7.499988749493092e-08,0.4366663841946761,0.04999995000005,0.10999992925005822,-0.023045454545454546,-0.13939381717183216,0.3014068282343006,-0.09090903030307777,0.09318179292298812,-0.10093030303030302,-0.12121203030310607,0.23148142243922445,-0.303030080808266,0.13863632520133118,0.1486794117647059,0.2647056617649142,0.2096171438120224,0.0,0.021638651246999666,-0.07853181818181817,-0.07575749558089306,0.20774706027613876,-0.12121205429297244,0.08225106480934406,0.024549999999999985,0.09259252469141771,0.2484126365781888,-0.3333330648150571,0.10985447087011163,-0.04452941176470587,-0.093137166258258,0.23749990976108157,-0.20588214705902944,0.053676456697308715,-0.0110304347826087,-0.08695645652179347,0.19368525241264015,-0.13043471014498068,0.08592130408595314
0,12/09/2020,-0.21399166666666666,-0.44444406018554244,0.5694442430556327,-0.24999975000025002,0.09722218287038696,-0.10701481481481483,-0.35802434362174046,0.3015431015098319,-0.33333300000033333,0.12283944842596818,-0.125855,-0.28333306388914953,0.46249969479191144,-0.2999997000003,0.1999998333334889,0.031310000000000004,7.499988749493092e-08,0.4366663841946761,0.04999995000005,0.10999992925005822,0.0008740740740740724,0.03703696296305556,0.22175918922309332,-0.09876535905356087,0.04625219359610239,-0.028828571428571426,-0.0571428095238492,0.2318820371216055,-0.2571426285716429,0.11590699688633942,0.11923823529411764,0.4362741597225397,0.17073993100031876,-0.058823470588294124,0.03658962942850879,-0.019618181818181812,-0.07196963036622761,0.25422069691517585,-0.045454549242398355,0.0782196796368389,-0.09253888888888889,-0.1296295123457922,0.24343027024067176,-0.11111108333331944,0.10731919800300434,0.11123823529411764,0.044117655637220476,0.21887246648901934,-0.058823470588294124,0.04852939868873016,-0.10563043478260868,-0.15942018599041266,0.23442022740642274,-0.1304347101449807,0.0884057752838238
0,12/10/2020,-0.21399166666666666,-0.44444406018554244,0.5694442430556327,-0.24999975000025002,0.09722218287038696,-0.10701481481481483,-0.35802434362174046,0.3015431015098319,-0.33333300000033333,0.12283944842596818,-0.125855,-0.28333306388914953,0.46249969479191144,-0.2999997000003,0.1999998333334889,0.031310000000000004,7.499988749493092e-08,0.4366663841946761,0.04999995000005,0.10999992925005822,0.005901851851851852,0.055555533950626,0.2817606497975654,-0.07407400000007408,0.06596118388091414,-0.11802121212121212,0.05555547516843789,0.2678734846348045,-0.27272704545474996,0.1346451184440617,0.20092352941176472,0.5882348823532746,0.2175557669128808,0.02941175000000735,0.021650324068400867,-0.05304871794871794,-0.1153845160257385,0.23636541902034816,-0.1282050128206218,0.06181317130614925,0.12083888888888887,0.07407397530874898,0.3002644631677081,-0.22222208333343055,0.14417985335570999,-0.00570882352941177,-0.14705868627464871,0.27296909494352806,-0.2941173872551479,0.08147757253022601,-0.08066086956521738,-0.1594201352658607,0.23167696491744752,-0.3043475507249034,0.09446167328299912
0,12/11/2020,-0.21399166666666666,-0.44444406018554244,0.5694442430556327,-0.24999975000025002,0.09722218287038696,-0.10701481481481483,-0.35802434362174046,0.3015431015098319,-0.33333300000033333,0.12283944842596818,-0.08951,-0.14999987500011253,0.3708330899307469,-0.1999998000002,0.13333322222232594,0.031310000000000004,7.499988749493092e-08,0.4366663841946761,0.04999995000005,0.10999992925005822,0.05917222222222222,0.03703701543211677,0.27150196252348013,-0.030864171810722048,0.06265430383573999,-0.08780588235294118,-0.05392157638885415,0.2681371991375011,-0.2058821617648897,0.09005599830432957,0.1089441176470588,0.25980371119300094,0.211764667688694,-0.1470586960785523,0.0430672194042631,-0.08207272727272728,-0.15606047888900693,0.21179648477770374,-0.04545451136366479,0.05876621917208254,0.021916666666666668,0.16666644444469447,0.20945761366049853,-0.1666665000001667,0.08888886370371275,0.01956764705882353,0.12745090359482378,0.22177862943548912,-0.20588217647075,0.06036413092020633,-0.0577695652173913,-0.11594191062814212,0.19352997585485285,-0.26086932608718477,0.07443062277716832
0,12/12/2020,-0.21399166666666666,-0.44444406018554244,0.5694442430556327,-0.24999975000025002,0.09722218287038696,-0.12411785714285715,-0.38095200992099976,0.2788689470908286,-0.32142825000032144,0.11845232526789788,-0.08951,-0.14999987500011253,0.3708330899307469,-0.1999998000002,0.13333322222232594,0.031310000000000004,7.499988749493092e-08,0.4366663841946761,0.04999995000005,0.10999992925005822,-0.05301186440677966,-0.10169483333340162,0.31976044157172384,-0.135593110169589,0.0695318616696511,-0.06012352941176471,-0.00980391339869799,0.22450975775639104,-0.20588219607856698,0.10595235401253003,0.12976176470588235,0.2843136062092023,0.263036832627723,0.08823520588244119,0.06883752191093367,-0.08413589743589743,-0.09401701780634181,0.2403438496681281,-0.2820510384617628,0.11694136350504586,0.14004999999999998,0.24074056790137555,0.27398582175375297,-0.11111100000011113,0.05291003521038797,0.0359470588235294,0.10784307189547114,0.24719878449704738,-0.08823520588244119,0.04852939776961286,-0.042278260869565217,-0.014492698067705725,0.22634569590982342,-0.21739110869583697,0.06966871837117405
0,12/13/2020,-0.21399166666666666,-0.44444406018554244,0.5694442430556327,-0.24999975000025002,0.09722218287038696,-0.12411785714285715,-0.38095200992099976,0.2788689470908286,-0.32142825000032144,0.11845232526789788,-0.102845,-0.13333321388899952,0.3624998010418067,-0.24999975000025004,0.1499998833334389,0.031310000000000004,7.499988749493092e-08,0.4366663841946761,0.04999995000005,0.10999992925005822,-0.018415254237288143,0.05649713088516118,0.26953178637016495,-0.06779655932207627,0.05850146533641404,-0.009975757575757577,-0.04040398148154406,0.2524530488966035,-0.15151501515164392,0.09069261434189714,0.14976176470588234,0.21078425596405634,0.2710783814873273,0.11764694117658825,0.06207982051783434,-0.12358205128205128,-0.2991450605415285,0.26098894582390514,-0.2564100427352379,0.10502828150380401,-0.031438888888888884,-0.11111104629635034,0.21329359722552155,-0.33333305555580556,0.10185182694004385,0.04009117647058823,0.07843133660132406,0.2665148451915773,-0.11764694117658825,0.05588233710784861,-0.042278260869565217,-0.10144913285040137,0.2299688828059592,-0.26086932608718477,0.08053828087117475
0,12/14/2020,-0.21399166666666666,-0.44444406018554244,0.5694442430556327,-0.24999975000025002,0.09722218287038696,-0.12411785714285715,-0.38095200992099976,0.2788689470908286,-0.32142825000032144,0.11845232526789788,-0.102845,-0.13333321388899952,0.3624998010418067,-0.24999975000025004,0.1499998833334389,0.031310000000000004,7.499988749493092e-08,0.4366663841946761,0.04999995000005,0.10999992925005822,-0.04778703703703703,-0.11728381893018075,0.2573411822917869,-0.14814800925939353,0.09060843163745182,-0.05445151515151515,-0.005050489478137032,0.2803390470057425,-0.24242403535372814,0.13787875326179472,0.20243823529411764,0.43137231356225686,0.27296913501020975,0.20588214705902944,0.059103629978076916,-0.11537692307692307,-0.25213649608287764,0.24474963030032898,-0.20512802991469303,0.09310131924204183,-0.05768888888888889,-0.03703708950608589,0.25833326793212025,-0.16666659259262653,0.1592592225077271,-0.021967647058823526,0.08333328227128056,0.2734476166387403,-0.11764694117658825,0.03827029690005602,-0.0629,-0.2101446817635413,0.2637162867590572,-0.26086932608718477,0.08053828087117475
0,12/15/2020,-0.21399166666666666,-0.44444406018554244,0.5694442430556327,-0.24999975000025002,0.09722218287038696,-0.10700714285714286,-0.38095200992099976,0.28779751182297536,-0.32142825000032144,0.11845232526789788,-0.08564000000000001,-0.13333321388899955,0.3374998385417629,-0.1999998000002,0.0999999333333889,0.031310000000000004,7.499988749493092e-08,0.4366663841946761,0.04999995000005,0.10999992925005822,0.0036055555555555593,-0.12962952777787193,0.3321427568860053,-1.2335811384723961e-17,0.0669752896656439,-0.07412812499999999,0.20833315451405526,0.2802454779813263,-0.15624989583341495,0.09985116900708546,0.11244705882352941,0.3039213741831572,0.25969736312364755,0.04901958415033775,0.07940636815084462,-0.07384318181818182,-0.03787872601017656,0.24081883335866835,-0.0681817500000682,0.05220055996962945,0.04703888888888889,0.4999996111114445,0.313536063604095,-0.22222200000022227,0.07482361062019706,0.05650294117647059,0.23039200776155347,0.28613435232573436,-0.1470586764707353,0.04929970544785099,-0.0446086956521739,-0.09420275664267215,0.22831257300461485,-0.17391286956539134,0.05952379174677794
0,12/16/2020,-0.21399166666666666,-0.44444406018554244,0.5694442430556327,-0.24999975000025002,0.09722218287038696,-0.11837142857142856,-0.3809520277781158,0.2788689426265462,-0.3571425000003572,0.13630945919647378,-0.08564000000000001,-0.13333321388899955,0.3374998385417629,-0.1999998000002,0.0999999333333889,0.031310000000000004,7.499988749493092e-08,0.4366663841946761,0.04999995000005,0.10999992925005822,0.024053703703703706,0.11728384670791682,0.28597873675320973,-0.07407400000007408,0.05820103971614033,-0.10971999999999998,-0.00952382539680107,0.2952040045822643,-0.14285707142860712,0.15448975481269497,0.20086470588235295,0.20588223039224426,0.25916512231255107,0.08823522058830147,0.06596636574605685,-0.07661136363636363,-0.0037879277145835125,0.288825683262333,-0.15909078409101704,0.10933438868297897,-0.04957777777777778,-0.01851859567888941,0.27619040622325314,-0.3888885555558611,0.11216928422273553,0.02164411764705882,0.13725481454254282,0.32513995173833254,-0.17647044117660293,0.08046216523801811,-0.00920869565217391,-0.014492676328607899,0.21977219641023094,-0.13043465217404349,0.05874739579790872
0,12/17/2020,-0.21399166666666666,-0.44444406018554244,0.5694442430556327,-0.24999975000025002,0.09722218287038696,-0.11837142857142857,-0.38095200992099976,0.2788689470908286,-0.3571425000003572,0.12738089446432702,-0.08564000000000001,-0.13333321388899955,0.3374998385417629,-0.1999998000002,0.0999999333333889,0.031310000000000004,7.499988749493092e-08,0.4366663841946761,0.04999995000005,0.10999992925005822,-0.012016666666666665,0.05555545061740536,0.32226619898736225,-0.09876536831280623,0.10216046784465765,-0.048635294117647054,-0.10784304738570724,0.2822361587337533,-0.17647044117660293,0.099579804327073,0.2844,0.40196055964068295,0.2570759713140809,-1.47058602909468e-08,0.03728991039678459,-0.12046818181818181,-0.17045443655311565,0.2834505047358332,-0.249999784091108,0.09209954572054042,0.032544444444444445,0.240740438271928,0.22394174066743233,-0.11111112037030708,0.09964724304594055,0.011152941176470591,0.04901958169936002,0.32589857839119823,-0.08823525980393544,0.07776608823434103,-0.07079999999999999,-0.24637658454128342,0.23768109826692826,-0.13043473913044928,0.13369562152476785
0,12/18/2020,-0.21399166666666666,-0.44444406018554244,0.5694442430556327,-0.24999975000025002,0.09722218287038696,-0.11837142857142857,-0.38095200992099976,0.2788689470908286,-0.3571425000003572,0.12738089446432702,-0.08564000000000001,-0.13333321388899955,0.3374998385417629,-0.1999998000002,0.0999999333333889,0.031310000000000004,7.499988749493092e-08,0.4366663841946761,0.04999995000005,0.10999992925005822,-0.011417021276595742,-0.10638293262413415,0.25692326001561333,-0.08510632978727127,0.05238093929343726,-0.08285454545454544,0.028282790976468186,0.29658483068676966,-0.25252502188574266,0.12608221967214175,0.07961176470588235,0.26470570588249515,0.2384145651561116,-0.058823470588294124,0.07703079233360648,-0.11895000000000001,0.02651510574499766,0.27613629297801545,-0.11363628787884722,0.07851729718918046,-0.0933388888888889,-0.14444431000012412,0.2619928796268874,-0.27777755555575,0.08441355878815959,-0.09088529411764706,-0.009803923202611383,0.31038738733180965,-0.3235291715688325,0.11249997408468308,-0.14594347826086954,-0.11594188164267352,0.22146302458789655,-0.1739129492754263,0.10445132155958071
0,12/19/2020,-0.21399166666666666,-0.44444406018554244,0.5694442430556327,-0.24999975000025002,0.09722218287038696,-0.14495384615384616,-0.37179451068411506,0.2592947703499523,-0.3076920000003077,0.09743584568380223,-0.08564000000000001,-0.13333321388899955,0.3374998385417629,-0.1999998000002,0.0999999333333889,0.031310000000000004,7.499988749493092e-08,0.4366663841946761,0.04999995000005,0.10999992925005822,-0.021607692307692307,-0.032051280982895114,0.27486255467141274,-0.09615376923083654,0.0829822749088059,-0.04629714285714285,0.06666660396831475,0.2448638898498559,-0.11428561428580716,0.08856006751186282,0.21044411764705884,0.03529411156862688,0.2542133110600654,-0.14705870588245587,0.062243221470538686,-0.02614090909090909,0.06818178977274005,0.23033002581588483,-0.1818180227274205,0.08117783076034783,-0.06412222222222222,0.11111100000011111,0.2609787651015925,-0.1666665000001667,0.07374336593955497,-0.02645294117647059,0.029411750000007352,0.24580990362807925,-0.08823522058830147,0.07356440724319482,-0.1024478260869565,-0.08695639130450003,0.24392678899610964,-0.1304346956522391,0.08850929552093284
